"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","JI-P","Muhammad Aslam","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",1302,TRUE,"JI-P","Muhammad Aslam","Muhammad Aslam","Muhammad_Aslam"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","PML-N","Abdul Khaliq","Kalat and Makran Region","Kalat and Makran Region","Balochistan",194081,11,"PML (s)/IJI/PNA",40.4052947,"Zone-2 Kalat, Nasirabad,Sibi Divisions",1029,TRUE,"PML-N","Abdul Khaliq","Abdul Khaliq","Abdul_Khaliq"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","PPP","Abdul Rehman","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",29071,TRUE,"PPP","Abdul Rehman","Abdul Rehman","Abdul_Rehman"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","PRHP","Sana Ullah","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",277,TRUE,"PRHP","Sana Ullah","Sana Ullah","Sana_Ullah"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","JUI","Muhammad Hassan","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",57,TRUE,"RJUI","Muhammad Hassan","Muhammad Hassan","Muhammad_Hassan"
2024,"NA-256 - Khuzdar","NA-256","Balochistan","Khuzdar","Kalat","TLP","Tahir Uddin Shah","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",4201,TRUE,"TLP","Tahir Uddin Shah","Tahir Uddin Shah","Tahir_Uddin_Shah"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","ANP","Nawaz Ali Burfat","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",104,TRUE,"ANP","Nawaz Ali Burfat","Nawaz Ali Burfat","Nawaz_Ali_Burfat"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","PTI","Mir Ali Ahmed Zehri","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PTI",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",2274,TRUE,"IND (PTI)","Mir Ali Ahmed Zehri","Mir Ali Ahmed Zehri","Mir_Ali_Ahmed_Zehri"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","JI-P","Niaz Muhammad","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",871,TRUE,"JI-P","Niaz Muhammad","Niaz Muhammad","Niaz_Muhammad"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","JUI","Muhammad Alam","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",4615,TRUE,"JUI-N","Muhammad Alam","Muhammad Alam","Muhammad_Alam"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","MQM","Abdul Khalid","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",187,TRUE,"MQM-P","Abdul Khalid","Abdul Khalid","Abdul_Khalid"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","PML-N","Jam Kamal Khan","Kalat and Makran Region","Kalat and Makran Region","Balochistan",136529,4069,"PML (s)/IJI/PNA",60.08393821,"Zone-2 Kalat, Nasirabad,Sibi Divisions",77745,TRUE,"PML-N","Jam Kamal Khan","Jam Kamal Khan","Jam_Kamal_Khan"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","PPP","Abdul Wahab","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",18817,TRUE,"PPP","Abdul Wahab","Abdul Wahab","Abdul_Wahab"
2024,"NA-257 - Hub cum Lasbela cum awaran","NA-257","Balochistan","Hub cum Lasbela cum awaran","Kalat","TLP","Muhammad Akbar","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",7657,TRUE,"TLP","Muhammad Akbar","Muhammad Akbar","Muhammad_Akbar"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","BAP","Jasim","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",592,TRUE,"BAP","Jasim","Jasim","Jasim"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","BNP","Zahid Hussain","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",6587,TRUE,"BNP","Zahid Hussain","Zahid Hussain","Zahid_Hussain"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","BNP-A","Noor Ahmed Adil","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",13762,TRUE,"BNP-A","Noor Ahmed Adil","Noor Ahmed Adil","Noor_Ahmed_Adil"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","HDTP","Hidayat ur Rehman Baloch","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",156,TRUE,"HDTP","Hidayat ur Rehman Baloch","Hidayat Ur Rehman Baloch","Hidayat_Ur_Rehman_Baloch"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","JUI-F","Zafarullah khan Gichki","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",2550,TRUE,"JUI-F","Zafarullah khan Gichki","Zafarullah Khan Gichki","Zafarullah_Khan_Gichki"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","NP","Phaleen","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",22261,TRUE,"NP","Phaleen","Phaleen","Phaleen"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","PML-N","M Aslam Buledi","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",9604,TRUE,"PML-N","M Aslam Buledi","m Aslam Buledi","m_Aslam_Buledi"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","PPP","Sabir Ali Baloch","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",2355,TRUE,"PPP","Sabir Ali Baloch","Sabir Ali Baloch","Sabir_Ali_Baloch"
2024,"NA-258 - Panjgur-cum-Kech","NA-258","Balochistan","Panjgur-cum-Kech","Makran","JUI","Mohammad Ismail Buledi","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",904,TRUE,"RJUI","Mohammad Ismail Buledi","Mohammad Ismail Buledi","Mohammad_Ismail_Buledi"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","BAP","Qadha Babar","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-3 Makran Division",214,TRUE,"BAP","Qadha Babar","Qadha Babar","Qadha_Babar"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","BNP","Syed Ahsan Shah","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-3 Makran Division",5493,TRUE,"BNP","Syed Ahsan Shah","Syed Ahsan Shah","Syed_Ahsan_Shah"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","BNP-A","Saeed Ahmed","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-3 Makran Division",572,TRUE,"BNP-A","Saeed Ahmed","Saeed Ahmed","Saeed_Ahmed"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","HDTB","Hussain Baloch","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-3 Makran Division",21350,TRUE,"HDTB","Hussain Baloch","Hussain Baloch","Hussain_Baloch"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","JUI-F","Khalid Waleed","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-3 Makran Division",253,TRUE,"JUI-F","Khalid Waleed","Khalid Waleed","Khalid_Waleed"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","MJAHP","Saeed Ahmed","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-3 Makran Division",18,TRUE,"MJAHP","Saeed Ahmed","Saeed Ahmed","Saeed_Ahmed"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","NP","Abdul Malik","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-3 Makran Division",22298,TRUE,"NP","Abdul Malik","Abdul Malik","Abdul_Malik"
2024,"NA-259 - Kech-cum-Gwadar","NA-259","Balochistan","Kech-cum-Gwadar","Makran","PPP","Malik Shah","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-3 Makran Division",40778,TRUE,"PPP","Malik Shah","Malik Shah","Malik_Shah"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","ANP","Nisar Ahmed","KPK South","KPK South","KPK",342427,2487,"Province Parties",39,"Zone-new (Fata Tribal Area)",7797,TRUE,"ANP","Nisar Ahmed","Nisar Ahmed","Nisar_Ahmed"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","PTI","Sajid Khan","KPK South","KPK South","KPK",NA,NA,"PTI",NA,"Zone-new (Fata Tribal Area)",387,TRUE,"IND (PTI)","Sajid Khan","Sajid Khan","Sajid_Khan"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","PTI","Sajid Khan Wald Taj Gul","KPK South","KPK South","KPK",359045,4140,"PTI",27,"Zone-new (Fata Tribal Area)",41489,TRUE,"IND (PTI)","Sajid Khan Wald Taj Gul","Sajid Khan Wald Taj Gul","Sajid_Khan_Wald_Taj_Gul"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","JI-P","Muhammad Saeed","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",1899,TRUE,"JI-P","Muhammad Saeed","Muhammad Saeed","Muhammad_Saeed"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","JUI-F","Muhammad Arif Wald Meer Azam Khan","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",19930,TRUE,"JUI-F","Muhammad Arif Wald Meer Azam Khan","Muhammad Arif Wald Meer Azam Khan","Muhammad_Arif_Wald_Meer_Azam_Khan"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","PML-N","Zar Khan","KPK South","KPK South","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-new (Fata Tribal Area)",1972,TRUE,"PML-N","Zar Khan","Zar Khan","Zar_Khan"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","PMML","Muhammad Siraj","KPK South","KPK South","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-new (Fata Tribal Area)",192,TRUE,"PMML","Muhammad Siraj","Muhammad Siraj","Muhammad_Siraj"
2024,"NA-26 - Mohmand Agency","NA-26","KPK","Mohmand Agency","F.A.T.A.","PPP","Abdul Waheed Khan","KPK South","KPK South","KPK",NA,NA,"PPP (s)/PDA",NA,"Zone-new (Fata Tribal Area)",1564,TRUE,"PPP","Abdul Waheed Khan","Abdul Waheed Khan","Abdul_Waheed_Khan"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","BNP","Muhammad Hashim","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",27939,TRUE,"BNP","Muhammad Hashim","Muhammad Hashim","Muhammad_Hashim"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","BNP-A","Haji Muhamad Azeem","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",348,TRUE,"BNP-A","Haji Muhamad Azeem","Haji Muhamad Azeem","Haji_Muhamad_Azeem"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","PTI","Ghulam Qadir","Quetta Region","Quetta Region","Balochistan",NA,NA,"PTI",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",2342,TRUE,"IND (PTI)","Ghulam Qadir","Ghulam Qadir","Ghulam_Qadir"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","JI-P","Muhammad Asim Khan","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",1052,TRUE,"JI-P","Muhammad Asim Khan","Muhammad Asim Khan","Muhammad_Asim_Khan"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","JUI-F","Muhammad Usman Badini","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",42670,TRUE,"JUI-F","Muhammad Usman Badini","Muhammad Usman Badini","Muhammad_Usman_Badini"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","JUI","Muhammad Jan","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",274,TRUE,"JUI-N","Muhammad Jan","Muhammad Jan","Muhammad_Jan"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","NP","Abdul Khalique","Quetta Region","Quetta Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",519,TRUE,"NP","Abdul Khalique","Abdul Khalique","Abdul_Khalique"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","PKMAP","Palwasha Ramzan","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",34,TRUE,"PKMAP","Palwasha Ramzan","Palwasha Ramzan","Palwasha_Ramzan"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","PML-N","Sardar Fateh Muhammad Hasni","Quetta Region","Quetta Region","Balochistan",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",35625,TRUE,"PML-N","Sardar Fateh Muhammad Hasni","Sardar Fateh Muhammad Hasni","Sardar_Fateh_Muhammad_Hasni"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","PPP","Abdul Qadir","Quetta Region","Quetta Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",23844,TRUE,"PPP","Abdul Qadir","Abdul Qadir","Abdul_Qadir"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","TLI","Moulana Abdul Quddoos","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",591,TRUE,"TLI","Moulana Abdul Quddoos","Moulana Abdul Quddoos","Moulana_Abdul_Quddoos"
2024,"NA-260 - Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","NA-260","Balochistan","Chaghi-cum-Nushki-cum-Kharan-cum-Washuk","Quetta","TLP","Niamat Ullah","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",2090,TRUE,"TLP","Niamat Ullah","Niamat Ullah","Niamat_Ullah"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","BAP","Bahi Khan","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",6910,TRUE,"BAP","Bahi Khan","Bahi Khan","Bahi_Khan"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","BNP","Muhammad Akhtar Mengal","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",27331,TRUE,"BNP","Muhammad Akhtar Mengal","Muhammad Akhtar Mengal","Muhammad_Akhtar_Mengal"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","BNP-A","Ghulam Farooq","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",501,TRUE,"BNP-A","Ghulam Farooq","Ghulam Farooq","Ghulam_Farooq"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","JUI-F","Moulana Abdul Ghafoor Haideri","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",25688,TRUE,"JUI-F","Moulana Abdul Ghafoor Haideri","Moulana Abdul Ghafoor Haideri","Moulana_Abdul_Ghafoor_Haideri"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","JUI","M Esa","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",15,TRUE,"JUI-N","M Esa","m Esa","m_Esa"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","MQM","Basir Ahmad","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",243,TRUE,"MQM-P","Basir Ahmad","Basir Ahmad","Basir_Ahmad"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","NP","Mir Kabeer Ahmed","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",11854,TRUE,"NP","Mir Kabeer Ahmed","Mir Kabeer Ahmed","Mir_Kabeer_Ahmed"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","PML-N","Mir Atta Ullah","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",1194,TRUE,"PML-N","Mir Atta Ullah","Mir Atta Ullah","Mir_Atta_Ullah"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","PPP","Sardar Sana Ullah Zehri","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"PPP (s)/PDA",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",24040,TRUE,"PPP","Sardar Sana Ullah Zehri","Sardar Sana Ullah Zehri","Sardar_Sana_Ullah_Zehri"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","TLI","M Raza","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",153,TRUE,"TLI","M Raza","m Raza","m_Raza"
2024,"NA-261 - Surab","NA-261","Balochistan","Surab","Kalat","TLP","Mir Muhammad Aslam","Kalat and Makran Region","Kalat and Makran Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-2 Kalat, Nasirabad,Sibi Divisions",1275,TRUE,"TLP","Mir Muhammad Aslam","Mir Muhammad Aslam","Mir_Muhammad_Aslam"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","BAP","Manzoor Ahmed","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",2970,TRUE,"BAP","Manzoor Ahmed","Manzoor Ahmed","Manzoor_Ahmed"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","BNP","Nawabzada Aurangzeb Jogezai","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",1893,TRUE,"BNP","Nawabzada Aurangzeb Jogezai","Nawabzada Aurangzeb Jogezai","Nawabzada_Aurangzeb_Jogezai"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","HDP","Aziz Ullah","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",4264,TRUE,"HDP","Aziz Ullah","Aziz Ullah","Aziz_Ullah"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","PTI","Adil Khan Bazai","Quetta Region","Quetta Region","Balochistan",NA,NA,"PTI",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",20273,TRUE,"IND (PTI)","Adil Khan Bazai","Adil Khan Bazai","Adil_Khan_Bazai"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","JI-P","Noor Ali","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",993,TRUE,"JI-P","Noor Ali","Noor Ali","Noor_Ali"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","JUI-F","Malik Sikandar Khan","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",12873,TRUE,"JUI-F","Malik Sikandar Khan","Malik Sikandar Khan","Malik_Sikandar_Khan"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","JUI","Malik Amjad Kakar","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",742,TRUE,"JUI-N","Malik Amjad Kakar","Malik Amjad Kakar","Malik_Amjad_Kakar"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","JUI","Abdul Khaliq","Quetta Region","Quetta Region","Balochistan",194081,11,"Religious Parties",40.4052947,"Zone-1 (Quetta) Quetta, Zhob Divisions",38,TRUE,"JUI-S","Abdul Khaliq","Abdul Khaliq","Abdul_Khaliq"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","MJAHP","Ali Muhammad","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",59,TRUE,"MJAHP","Ali Muhammad","Ali Muhammad","Ali_Muhammad"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","MOTP","Ajab Khan","Quetta Region","Quetta Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",324,TRUE,"MOTP","Ajab Khan","Ajab Khan","Ajab_Khan"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","MWMP","Jaffar Ali","Quetta Region","Quetta Region","Balochistan",NA,NA,"Religious Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",1060,TRUE,"MWMP","Jaffar Ali","Jaffar Ali","Jaffar_Ali"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","NP","Sabira Asad","Quetta Region","Quetta Region","Balochistan",NA,NA,"Other Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",266,TRUE,"NP","Sabira Asad","Sabira Asad","Sabira_Asad"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","PKMAP","Nawab Muhammad Ayaz Khan Jogezai","Quetta Region","Quetta Region","Balochistan",NA,NA,"Province Parties",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",8311,TRUE,"PKMAP","Nawab Muhammad Ayaz Khan Jogezai","Nawab Muhammad Ayaz Khan Jogezai","Nawab_Muhammad_Ayaz_Khan_Jogezai"
2024,"NA-262 - Quetta 1","NA-262","Balochistan","Quetta","Quetta","PML-N","Nawab Salman Khan Khilji","Quetta Region","Quetta Region","Balochistan",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (Quetta) Quetta, Zhob Divisions",2509,TRUE,"PML-N","Nawab Salman Khan Khilji","Nawab Salman Khan Khilji","Nawab_Salman_Khan_Khilji"
