"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","MQM","Faiz Muhammad","Peshawar Valley","Peshawar Valley","KPK",NA,NA,"Province Parties",NA,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",261,TRUE,"MQM","Faiz Muhammad","Faiz Muhammad","Faiz_Muhammad_NA-4"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","MUTAHIDA DEENI MAHAZ","Gul Wazir Shaheen","Peshawar Valley","Peshawar Valley","KPK",NA,NA,"Province Parties",NA,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",1519,TRUE,"MUTAHIDA DEENI MAHAZ","Gul Wazir Shaheen","Gul Wazir Shaheen","Gul_Wazir_Shaheen_NA-4"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","PML-N","Nasir Khan Mosazai","Peshawar Valley","Peshawar Valley","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",20412,TRUE,"PML-N","Nasir Khan Mosazai","Nasir Khan Mosazai","Nasir_Khan_Mosazai_NA-4"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","PPP","Misbah Ud Din","Peshawar Valley","Peshawar Valley","KPK",NA,NA,"PPP (s)/PDA",NA,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",12031,TRUE,"PPP","Misbah Ud Din","Misbah Ud Din","Misbah_Ud_Din_NA-4"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","PTI","Gulzar Khan","Peshawar Valley","Peshawar Valley","KPK",352416,3707,"PTI",40.33869064,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",55134,TRUE,"PTI","Gulzar Khan","Gulzar Khan","Gulzar_Khan_NA-4"
2013,"NA-4 - Peshawar","NA-4","KPK","Peshawar","Peshawar","Qaumi Watan Party (Sherpao)","Mian Abdul Latif","Peshawar Valley","Peshawar Valley","KPK",NA,NA,"Province Parties",NA,"Zone-3 (Peshawar Valley) Peshawar & Mardan Divisions",759,TRUE,"Qaumi Watan Party (Sherpao)","Mian Abdul Latif","Mian Abdul Latif","Mian_Abdul_Latif_NA-4"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Molvi Abdul Qadir","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1,TRUE,"IND","Molvi Abdul Qadir","Molvi Abdul Qadir","Molvi_Abdul_Qadir_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Nawar Jan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1,TRUE,"IND","Nawar Jan","Nawar Jan","Nawar_Jan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Nisar Ali Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1,TRUE,"IND","Nisar Ali Khan","Nisar Ali Khan","Nisar_Ali_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Haji Laiq Zaman","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3,TRUE,"IND","Haji Laiq Zaman","Haji Laiq Zaman","Haji_Laiq_Zaman_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Molvi Ruknudin","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3,TRUE,"IND","Molvi Ruknudin","Molvi Ruknudin","Molvi_Ruknudin_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Ihsan Ullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4,TRUE,"IND","Ihsan Ullah","Ihsan Ullah","Ihsan_Ullah_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Shaihd Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",5,TRUE,"IND","Shaihd Khan","Shaihd Khan","Shaihd_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Fazal Subhan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",17,TRUE,"IND","Fazal Subhan","Fazal Subhan","Fazal_Subhan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Muhammad Ishaq","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",22,TRUE,"IND","Muhammad Ishaq","Muhammad Ishaq","Muhammad_Ishaq_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Sidiq Ullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",26,TRUE,"IND","Sidiq Ullah","Sidiq Ullah","Sidiq_Ullah_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Ali Mamoor","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",28,TRUE,"IND","Ali Mamoor","Ali Mamoor","Ali_Mamoor_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Darya Jan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",34,TRUE,"IND","Darya Jan","Darya Jan","Darya_Jan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Gul Ramzan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",51,TRUE,"IND","Gul Ramzan","Gul Ramzan","Gul_Ramzan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Muhammad Noor Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",95,TRUE,"IND","Muhammad Noor Khan","Muhammad Noor Khan","Muhammad_Noor_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Akbar Ali Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",216,TRUE,"IND","Akbar Ali Khan","Akbar Ali Khan","Akbar_Ali_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Sheryar Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",367,TRUE,"IND","Sheryar Khan","Sheryar Khan","Sheryar_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Muhammad Amin","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",396,TRUE,"IND","Muhammad Amin","Muhammad Amin","Muhammad_Amin_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Pir Aurangzeb Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",939,TRUE,"IND","Pir Aurangzeb Khan","Pir Aurangzeb Khan","Pir_Aurangzeb_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Malik Ghulam Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1099,TRUE,"IND","Malik Ghulam Khan","Malik Ghulam Khan","Malik_Ghulam_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Haroon Iqbal","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1272,TRUE,"IND","Haroon Iqbal","Haroon Iqbal","Haroon_Iqbal_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Aqal Zaman","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1685,TRUE,"IND","Aqal Zaman","Aqal Zaman","Aqal_Zaman_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Malik Riaz Ahmed","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",2441,TRUE,"IND","Malik Riaz Ahmed","Malik Riaz Ahmed","Malik_Riaz_Ahmed_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Muhammad Kamran Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3259,TRUE,"IND","Muhammad Kamran Khan","Muhammad Kamran Khan","Muhammad_Kamran_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Mulana Syed Naik Zaman","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4218,TRUE,"IND","Mulana Syed Naik Zaman","Mulana Syed Naik Zaman","Mulana_Syed_Naik_Zaman_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Humayun Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4876,TRUE,"IND","Humayun Khan","Humayun Khan","Humayun_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Aurangzeb Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",14794,TRUE,"IND","Aurangzeb Khan","Aurangzeb Khan","Aurangzeb_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","IND","Muhammad Nazir Khan","KPK South","KPK South","KPK",160666,857,"Independent Parties",48.52924701,"Zone-new (Fata Tribal Area)",18055,TRUE,"IND","Muhammad Nazir Khan","Muhammad Nazir Khan","Muhammad_Nazir_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","JI","Muhammad Mashal Khan","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",284,TRUE,"JI","Muhammad Mashal Khan","Muhammad Mashal Khan","Muhammad_Mashal_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","JUI-F","Pir Muhammad Aqal Shah","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",12233,TRUE,"JUI-F","Pir Muhammad Aqal Shah","Pir Muhammad Aqal Shah","Pir_Muhammad_Aqal_Shah_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","MUTAHIDA DEENI MAHAZ","Molvi Abdul Hai","KPK South","KPK South","KPK",NA,NA,"Province Parties",NA,"Zone-new (Fata Tribal Area)",2,TRUE,"MUTAHIDA DEENI MAHAZ","Molvi Abdul Hai","Molvi Abdul Hai","Molvi_Abdul_Hai_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","PML-N","Naik Amal Khan","KPK South","KPK South","KPK",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-new (Fata Tribal Area)",2469,TRUE,"PML-N","Naik Amal Khan","Naik Amal Khan","Naik_Amal_Khan_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","PPP","Khan Daraz","KPK South","KPK South","KPK",NA,NA,"PPP (s)/PDA",NA,"Zone-new (Fata Tribal Area)",1,TRUE,"PPP","Khan Daraz","Khan Daraz","Khan_Daraz_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","PTI","Abdul Qayum","KPK South","KPK South","KPK",NA,NA,"PTI",NA,"Zone-new (Fata Tribal Area)",8239,TRUE,"PTI","Abdul Qayum","Abdul Qayum","Abdul_Qayum_NA-40"
2013,"NA-40 - Tribal Area","NA-40","KPK","Tribal Area","FATA","Qaumi Watan Party","Akbar Khan","KPK South","KPK South","KPK",NA,NA,"Province Parties",NA,"Zone-new (Fata Tribal Area)",5,TRUE,"Qaumi Watan Party","Akbar Khan","Akbar Khan","Akbar_Khan_NA-40"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","ANP","Muhammad Ayaz Khan","KPK South","KPK South","KPK",NA,NA,"Province Parties",NA,"Zone-new (Fata Tribal Area)",198,TRUE,"ANP","Muhammad Ayaz Khan","Muhammad Ayaz Khan","Muhammad_Ayaz_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Raza Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1,TRUE,"IND","Raza Khan","Raza Khan","Raza_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Rehanullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",2,TRUE,"IND","Rehanullah","Rehanullah","Rehanullah_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Dil Muhammad","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3,TRUE,"IND","Dil Muhammad","Dil Muhammad","Dil_Muhammad_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Sanaullah Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3,TRUE,"IND","Sanaullah Khan","Sanaullah Khan","Sanaullah_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Bakhta Jan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4,TRUE,"IND","Bakhta Jan","Bakhta Jan","Bakhta_Jan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Gul Din","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4,TRUE,"IND","Gul Din","Gul Din","Gul_Din_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Ramzan Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",4,TRUE,"IND","Ramzan Khan","Ramzan Khan","Ramzan_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Hazrat Noor","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",5,TRUE,"IND","Hazrat Noor","Hazrat Noor","Hazrat_Noor_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Nek Muhammad","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",5,TRUE,"IND","Nek Muhammad","Nek Muhammad","Nek_Muhammad_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Johir Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",6,TRUE,"IND","Johir Khan","Johir Khan","Johir_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Ismail","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",6,TRUE,"IND","Muhammad Ismail","Muhammad Ismail","Muhammad_Ismail_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Allah Noor","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",7,TRUE,"IND","Allah Noor","Allah Noor","Allah_Noor_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Faizullah Amin","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",7,TRUE,"IND","Faizullah Amin","Faizullah Amin","Faizullah_Amin_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Shahad Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",10,TRUE,"IND","Shahad Khan","Shahad Khan","Shahad_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Ghulam Haider","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",11,TRUE,"IND","Ghulam Haider","Ghulam Haider","Ghulam_Haider_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Ibrahim","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",12,TRUE,"IND","Ibrahim","Ibrahim","Ibrahim_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Ehsanullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",13,TRUE,"IND","Ehsanullah","Ehsanullah","Ehsanullah_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Noor Azad","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",14,TRUE,"IND","Muhammad Noor Azad","Muhammad Noor Azad","Muhammad_Noor_Azad_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Bad Shahi Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",27,TRUE,"IND","Bad Shahi Khan","Bad Shahi Khan","Bad_Shahi_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Ishaq","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",27,TRUE,"IND","Muhammad Ishaq","Muhammad Ishaq","Muhammad_Ishaq_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Jamil","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",28,TRUE,"IND","Muhammad Jamil","Muhammad Jamil","Muhammad_Jamil_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Javed Iqbal","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",33,TRUE,"IND","Javed Iqbal","Javed Iqbal","Javed_Iqbal_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Gulab","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",35,TRUE,"IND","Muhammad Gulab","Muhammad Gulab","Muhammad_Gulab_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Abdur Rehman","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",89,TRUE,"IND","Abdur Rehman","Abdur Rehman","Abdur_Rehman_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Javed Noor","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",125,TRUE,"IND","Javed Noor","Javed Noor","Javed_Noor_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Imran Ullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",210,TRUE,"IND","Imran Ullah","Imran Ullah","Imran_Ullah_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Aurangzeb","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",506,TRUE,"IND","Aurangzeb","Aurangzeb","Aurangzeb_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Abdullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",930,TRUE,"IND","Abdullah","Abdullah","Abdullah_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Abdul Khaliq","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",1556,TRUE,"IND","Abdul Khaliq","Abdul Khaliq","Abdul_Khaliq_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Jumma Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",6848,TRUE,"IND","Jumma Khan","Jumma Khan","Jumma_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Naseerullah Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",6948,TRUE,"IND","Naseerullah Khan","Naseerullah Khan","Naseerullah_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","IND","Muhammad Ali","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",7641,TRUE,"IND","Muhammad Ali","Muhammad Ali","Muhammad_Ali_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","JUI-F","Moulana Abdul Malik","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",3045,TRUE,"JUI-F","Moulana Abdul Malik","Moulana Abdul Malik","Moulana_Abdul_Malik_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","MUTAHIDA DEENI MAHAZ","Zar Wali Khan","KPK South","KPK South","KPK",NA,NA,"Province Parties",NA,"Zone-new (Fata Tribal Area)",347,TRUE,"MUTAHIDA DEENI MAHAZ","Zar Wali Khan","Zar Wali Khan","Zar_Wali_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","PML-N","Ghalib Khan","KPK South","KPK South","KPK",92719,706,"PML (s)/IJI/PNA",0,"Zone-new (Fata Tribal Area)",8022,TRUE,"PML-N","Ghalib Khan","Ghalib Khan","Ghalib_Khan_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","PPP","Amanullah","KPK South","KPK South","KPK",NA,NA,"PPP (s)/PDA",NA,"Zone-new (Fata Tribal Area)",62,TRUE,"PPP","Amanullah","Amanullah","Amanullah_NA-41"
2013,"NA-41 - Tribal Area","NA-41","KPK","Tribal Area","FATA","PTI","Ajab Gul","KPK South","KPK South","KPK",NA,NA,"PTI",NA,"Zone-new (Fata Tribal Area)",667,TRUE,"PTI","Ajab Gul","Ajab Gul","Ajab_Gul_NA-41"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Salim Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",8,TRUE,"IND","Salim Khan","Salim Khan","Salim_Khan_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Faizullah Amin","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",12,TRUE,"IND","Faizullah Amin","Faizullah Amin","Faizullah_Amin_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Abdul Qadoos Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",18,TRUE,"IND","Abdul Qadoos Khan","Abdul Qadoos Khan","Abdul_Qadoos_Khan_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Nasibullah","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",26,TRUE,"IND","Nasibullah","Nasibullah","Nasibullah_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Sher Muhammad","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",104,TRUE,"IND","Sher Muhammad","Sher Muhammad","Sher_Muhammad_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Muhammad Tahir","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",106,TRUE,"IND","Muhammad Tahir","Muhammad Tahir","Muhammad_Tahir_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Sher Pao","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",115,TRUE,"IND","Sher Pao","Sher Pao","Sher_Pao_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Javed Iqbal","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",203,TRUE,"IND","Javed Iqbal","Javed Iqbal","Javed_Iqbal_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Abdul Majeed Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",222,TRUE,"IND","Abdul Majeed Khan","Abdul Majeed Khan","Abdul_Majeed_Khan_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Abdur Rahim Khan","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",2128,TRUE,"IND","Abdur Rahim Khan","Abdur Rahim Khan","Abdur_Rahim_Khan_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","IND","Qayyum Sher Mahsud","KPK South","KPK South","KPK",NA,NA,"Independent Parties",NA,"Zone-new (Fata Tribal Area)",3066,TRUE,"IND","Qayyum Sher Mahsud","Qayyum Sher Mahsud","Qayyum_Sher_Mahsud_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","JI","Sami Ullah Jan","KPK South","KPK South","KPK",NA,NA,"Religious Parties",NA,"Zone-new (Fata Tribal Area)",271,TRUE,"JI","Sami Ullah Jan","Sami Ullah Jan","Sami_Ullah_Jan_NA-42"
2013,"NA-42 - Tribal Area","NA-42","KPK","Tribal Area","FATA","JUI-F","Muhammad Jamal Ud Din","KPK South","KPK South","KPK",108056,208,"Religious Parties",11.57455393,"Zone-new (Fata Tribal Area)",3468,TRUE,"JUI-F","Muhammad Jamal Ud Din","Muhammad Jamal Ud Din","Muhammad_Jamal_Ud_Din_NA-42"
