"Candidate_ID","Candidate_Name","Degree","Is_Switcher"
"Allama_Shabbir_Ahmed_Chasti_Nazimi_Off_Sakka","Allama Shabbir Ahmed Chasti Nazimi Off Sakka",47,FALSE
"Arshad_Mehmood","Arshad Mehmood",47,FALSE
"Awal_Jan_Mazari","Awal Jan Mazari",47,FALSE
"Basharat_Ali_Gujjar","Basharat Ali Gujjar",47,FALSE
"Hafiz_Gul_Sher","Hafiz Gul Sher",47,FALSE
"Hafiz_Malik_Muhammad_Bashir","Hafiz Malik Muhammad Bashir",47,FALSE
"Hafiz_Raja_Muhammad_Sana_Ul_Haq","Hafiz Raja Muhammad Sana Ul Haq",47,FALSE
"Imtiaz","Imtiaz",47,FALSE
"Jahangir_Qadri","Jahangir Qadri",47,FALSE
"Jhangir_Qadri","Jhangir Qadri",47,FALSE
"Mahboob_Ali_Sahto","Mahboob Ali Sahto",47,FALSE
"Malik_Matloob_Ali_Awan","Malik Matloob Ali Awan",57,TRUE
"Malik_Muhammad_Iqbal_Khokhar","Malik Muhammad Iqbal Khokhar",47,FALSE
"Matloob_Awan","Matloob Awan",47,FALSE
"Mian_Ghulam_Shabir_Qadri","Mian Ghulam Shabir Qadri",47,FALSE
"Mohammad_Kashif","Mohammad Kashif",47,FALSE
"Mohammad_Younis_Ansari","Mohammad Younis Ansari",47,FALSE
"Mollana_Mohammad_Illyas_Gabool","Mollana Mohammad Illyas Gabool",47,FALSE
"Muhammad_Afzal_Qadri","Muhammad Afzal Qadri",47,FALSE
"Muhammad_Ajmal_Umar","Muhammad Ajmal Umar",47,FALSE
"Muhammad_Arif_Mansoori","Muhammad Arif Mansoori",47,FALSE
"Muhammad_Imran_Javaid","Muhammad Imran Javaid",47,FALSE
"Muhammad_Jamal_Barket","Muhammad Jamal Barket",47,FALSE
"Muhammad_Kaleem","Muhammad Kaleem",47,FALSE
"Muhammad_Murtaza_Rizvi_Wattoo","Muhammad Murtaza Rizvi Wattoo",47,FALSE
"Muhammad_Tahir_Qadri","Muhammad Tahir Qadri",47,FALSE
"Peer_Sayed_Munir_Hussain_Shah_Noori","Peer Sayed Munir Hussain Shah Noori",47,FALSE
"Pir_Syed_Mubashar_Hussain_Shah_Shakreelvy","Pir Syed Mubashar Hussain Shah Shakreelvy",47,FALSE
"Professor_Farooq_Ahmed_Tajra","Professor Farooq Ahmed Tajra",47,FALSE
"Rana_Muhammad_Riaz_Qadri","Rana Muhammad Riaz Qadri",47,FALSE
"Raza_e_Mustafa","Raza e Mustafa",47,FALSE
"Rizwan_Ali","Rizwan Ali",47,FALSE
"Rizwan_Qureshi","Rizwan Qureshi",47,FALSE
"Sajid_Mehmood_Qadri","Sajid Mehmood Qadri",47,FALSE
"Sajjad_Haider","Sajjad Haider",47,FALSE
"Shoukat_Ali_Lehri","Shoukat Ali Lehri",47,FALSE
"Syed_Ahmad_Shah","Syed Ahmad Shah",47,FALSE
"Syed_Tawaqal_Hussain_Shah_Bukhari","Syed Tawaqal Hussain Shah Bukhari",47,FALSE
"Alamgir_Khan","Alamgir Khan",3,FALSE
"Ihsan_Ullah_Khan_Mahsood","Ihsan Ullah Khan Mahsood",3,FALSE
"Muhammad_Sultan","Muhammad Sultan",3,FALSE
"Raja_Muhammad_Ashraf","Raja Muhammad Ashraf",3,FALSE
"Azmat_Ali","Azmat Ali",3,FALSE
"Syed_Mazhar_Ali","Syed Mazhar Ali",3,FALSE
"Kaleem_Ullah","Kaleem Ullah",1,FALSE
"Sardar_Taimoor","Sardar Taimoor",1,FALSE
"Khaqan_Waheed_Khuwaja","Khaqan Waheed Khuwaja",0,FALSE
"Ahmad_Nawaz_Khan","Ahmad Nawaz Khan",1,FALSE
"Prof_javeed_Sandhu","Prof.javeed Sandhu",1,FALSE
"Ahmad_Ikhwan","Ahmad Ikhwan",37,FALSE
"Ali_Hassan","Ali Hassan",37,FALSE
"Aman_Ullah","Aman Ullah",37,TRUE
"Amjad_Arbab_Abbasi","Amjad Arbab Abbasi",37,FALSE
"Asjad_Hussain","Asjad Hussain",37,FALSE
"Fayyaz_Ahmed_Tabassum","Fayyaz Ahmed Tabassum",37,FALSE
"Gul_Hassan","Gul Hassan",247,TRUE
"Haji_Fateh_Din","Haji Fateh Din",37,FALSE
"Latif_Ahmed_Hussain","Latif Ahmed Hussain",37,FALSE
"Mian_Muhammad_Raza","Mian Muhammad Raza",37,FALSE
"Mian_Noor_Ahmad","Mian Noor Ahmad",37,FALSE
"Mubashir_Hussain","Mubashir Hussain",37,FALSE
"Mudassar_Hussain_Shah","Mudassar Hussain Shah",37,FALSE
"Muhammad_Amir_Awan","Muhammad Amir Awan",37,FALSE
"Muhammad_Anwar_Abbasi","Muhammad Anwar Abbasi",37,FALSE
"Muhammad_Asif_Sulehria","Muhammad Asif Sulehria",37,FALSE
"Muhammad_Ayoub_Butt","Muhammad Ayoub Butt",37,FALSE
"Muhammad_Aziz","Muhammad Aziz",37,FALSE
"Muhammad_Ijaz_Arshad","Muhammad Ijaz Arshad",37,FALSE
"Muhammad_Khalil","Muhammad Khalil",37,FALSE
"Muhammad_Nadeem","Muhammad Nadeem",37,FALSE
"Muhammad_Naveed_Akhtar","Muhammad Naveed Akhtar",37,FALSE
"Muhammad_Rafi","Muhammad Rafi",37,FALSE
"Muhammad_Shahzad","Muhammad Shahzad",37,FALSE
"Muhammad_Usman","Muhammad Usman",37,FALSE
"Mujahid_Mahmood","Mujahid Mahmood",37,FALSE
"Naseer_Khan","Naseer Khan",37,FALSE
"Naveed_Akram","Naveed Akram",37,FALSE
"Pervaiz_Iqbal_Virk","Pervaiz Iqbal Virk",37,FALSE
"Salwat_Shahzad_Khan","Salwat Shahzad Khan",37,FALSE
"Sardar_Muhammad_Mansoor_Khan","Sardar Muhammad Mansoor Khan",37,FALSE
"Shafique_Ahmad","Shafique Ahmad",37,FALSE
"Sohail_Babar","Sohail Babar",37,FALSE
"Daud_Ahmed_Fakhri","Daud Ahmed Fakhri",7,FALSE
"Farzana_Parveen","Farzana Parveen",7,FALSE
"Jahangir_Hussain_Jafari","Jahangir Hussain Jafari",7,FALSE
"Muhammad_Bilal_Hussain","Muhammad Bilal Hussain",7,FALSE
"Muhammad_Zahid_Bashir","Muhammad Zahid Bashir",7,FALSE
"Rizwan_Ahmed_Khan","Rizwan Ahmed Khan",7,FALSE
"Sumbul_Akhtar","Sumbul Akhtar",7,FALSE
"Syed_Muhammad_Ishrat_Ghazali","Syed Muhammad Ishrat Ghazali",7,FALSE
"Imtiaz_Khan","Imtiaz Khan",5,FALSE
"Mubeen_Malik","Mubeen Malik",5,FALSE
"Shabbir_Ahmed_Anjum","Shabbir Ahmed Anjum",5,FALSE
"Shafaqaat_Ahmad","Shafaqaat Ahmad",5,FALSE
"Taimoor_Ahmad_Yar_Khan","Taimoor Ahmad Yar Khan",5,FALSE
"Tayyaba_Mubarak","Tayyaba Mubarak",5,FALSE
"Muhammad_Syed","Muhammad Syed",0,FALSE
"Anwar_Hussain","Anwar Hussain",2,FALSE
"Shahid_Iqbal","Shahid Iqbal",2,FALSE
"Syed_Rashid_Hussain_Shah","Syed Rashid Hussain Shah",2,FALSE
"Chaudhry_Zahid_Iqram","Chaudhry Zahid Iqram",0,FALSE
"Muhammad_Mumtaz","Muhammad Mumtaz",2,FALSE
"Zaffar_Iqbal_Gurmani","Zaffar Iqbal Gurmani",2,FALSE
"Aijaz_Ali_Khokhar","Aijaz Ali Khokhar",2,FALSE
"Rahim_Bakhsh","Rahim Bakhsh",2,FALSE
"Shahid_Anjum","Shahid Anjum",2,FALSE
"Abdul_Rab","Abdul Rab",12,FALSE
"Abdul_Razzaq","Abdul Razzaq",499,TRUE
"Jamal_Khan","Jamal Khan",12,TRUE
"Mehmood_Khan_Achakzai","Mehmood Khan Achakzai",49,TRUE
"Muhammad_Akram_Tareen","Muhammad Akram Tareen",12,FALSE
"Muhammad_Ashraf","Muhammad Ashraf",49,TRUE
"Muhammad_Rahim","Muhammad Rahim",12,FALSE
"Nawab_Muhammad_Ayaz_Khan_Jogezai","Nawab Muhammad Ayaz Khan Jogezai",12,FALSE
"Palwasha_Ramzan","Palwasha Ramzan",12,FALSE
"Riaz_Mahammad_Yousafzai","Riaz Mahammad Yousafzai",12,FALSE
"Qadeer_Hussain","Qadeer Hussain",0,FALSE
"Abdul_Samad_Khan","Abdul Samad Khan",7,FALSE
"Hazrat_Umar","Hazrat Umar",7,FALSE
"Irfan_Karim","Irfan Karim",7,FALSE
"Muhammad_Arif_Khan","Muhammad Arif Khan",7,FALSE
"Muhammad_Jibran","Muhammad Jibran",7,FALSE
"Sara_Ashfaq","Sara Ashfaq",7,FALSE
"Shahbaz_Ali","Shahbaz Ali",7,FALSE
"Yasir_Ali","Yasir Ali",7,FALSE
"Aneela_Iftikhar","Aneela Iftikhar",12,FALSE
"Arshad_Ahmad_Qamar","Arshad Ahmad Qamar",12,FALSE
"Chaudhry_Salik_Hussain","Chaudhry Salik Hussain",12,FALSE
"Chaudhry_Tariq_Bashir_Cheema","Chaudhry Tariq Bashir Cheema",12,FALSE
"Hussain_Ellahi","Hussain Ellahi",12,FALSE
"Muhammad_Jameel_Ahmed_Khan","Muhammad Jameel Ahmed Khan",12,FALSE
"Muhammad_Tariq_Hassan","Muhammad Tariq Hassan",12,FALSE
"Musa_Elahi","Musa Elahi",12,FALSE
"Riaz_Ahmed_Jan","Riaz Ahmed Jan",12,FALSE
"Shakeel_Ahmed_Roshan","Shakeel Ahmed Roshan",12,FALSE
"Syed_Faizan_Anis","Syed Faizan Anis",12,FALSE
"Muzaffar_Ahmed","Muzaffar Ahmed",0,FALSE
"Muhammad_Younas","Muhammad Younas",777,TRUE
"Abbas_Khan_Afridi","Abbas Khan Afridi",566,FALSE
"Abdul_Ghaffar_Dogar","Abdul Ghaffar Dogar",566,FALSE
"Abdul_Hakeem_Baloch","Abdul Hakeem Baloch",1269,TRUE
"Abdul_Hameed_Rajput","Abdul Hameed Rajput",566,FALSE
"Abdul_Hamid_Orakzai","Abdul Hamid Orakzai",566,FALSE
"Abdul_Khaliq_Khar","Abdul Khaliq Khar",566,FALSE
"Abdul_Majeed_Khan","Abdul Majeed Khan",566,FALSE
"Abdul_Qadeer","Abdul Qadeer",566,FALSE
"Abdul_Qadir_Khan","Abdul Qadir Khan",566,FALSE
"Abdul_Rehman_Khan_Kanju","Abdul Rehman Khan Kanju",566,FALSE
"Abdul_Subhan","Abdul Subhan",566,FALSE
"Abdulkhaliq","Abdulkhaliq",566,FALSE
"Abdullah","Abdullah",744,TRUE
"Abdullah_Sheedi","Abdullah Sheedi",566,FALSE
"Abid_Ali","Abid Ali",566,FALSE
"Abid_Ali_","Abid Ali.",566,FALSE
"Abid_Azeem","Abid Azeem",566,FALSE
"Abid_Sheer_Ali","Abid Sheer Ali",566,FALSE
"Adrees_Bajwa_","Adrees Bajwa.",566,FALSE
"Agha_Muhammad_Munwar","Agha Muhammad Munwar",566,FALSE
"Ahmad_Atteeq_Anwer","Ahmad Atteeq Anwer",566,FALSE
"Ahmad_Hussain_Dehar","Ahmad Hussain Dehar",566,FALSE
"Ahmad_Raza_Maneka","Ahmad Raza Maneka",1050,TRUE
"Ahsan_Iqbal","Ahsan Iqbal",566,FALSE
"Akhlaq_Younas","Akhlaq Younas",566,FALSE
"Akhtar_Hussain_Jadoon","Akhtar Hussain Jadoon",566,FALSE
"Akhtiar_Wali","Akhtiar Wali",566,FALSE
"Akhundzada_Badruddin","Akhundzada Badruddin",566,FALSE
"Alam_Dad_Laleka","Alam Dad Laleka",566,FALSE
"Alamzeb_Khan","Alamzeb Khan",566,FALSE
"Alhaj_Muhammad_Farid_Mufakkar","Alhaj Muhammad Farid Mufakkar",566,FALSE
"Ali_Gohar_Khan","Ali Gohar Khan",566,FALSE
"Ali_Mohammad_Khan_Juna_Advocate","Ali Mohammad Khan Juna Advocate",566,FALSE
"Ali_Raza_Cholyani","Ali Raza Cholyani",566,FALSE
"Ali_Sher_Khan","Ali Sher Khan",566,FALSE
"Ali_Zahid","Ali Zahid",566,FALSE
"Allando_Shah_Alias_Zafar_Ali_Shah","Allando Shah Alias Zafar Ali Shah",566,FALSE
"Amir_Muqam","Amir Muqam",566,FALSE
"Amir_Talal_Gopang","Amir Talal Gopang",566,FALSE
"Ammar_Ahmad_Khan_Leghari","Ammar Ahmad Khan Leghari",566,FALSE
"Anjum_Aqeel_Khan","Anjum Aqeel Khan",566,FALSE
"Anwar_Ul_Haq_Chaudhary","Anwar Ul Haq Chaudhary",1269,TRUE
"Arshad_Manan_Yousaf_Zai","Arshad Manan Yousaf Zai",566,FALSE
"Asghar_Ali_Awan","Asghar Ali Awan",566,FALSE
"Asghar_Ali_Shah","Asghar Ali Shah",1269,TRUE
"Asif_Ali_Malik","Asif Ali Malik",566,FALSE
"Asif_Aqeel","Asif Aqeel",566,FALSE
"Aslam_Bodla","Aslam Bodla",566,FALSE
"Atta_Ullah_Tarar","Atta Ullah Tarar",566,FALSE
"Ayaz_Amir","Ayaz Amir",1050,TRUE
"Azad_Ali_Tabassum","Azad Ali Tabassum",566,FALSE
"Azhar_Qayyum_Nahra","Azhar Qayyum Nahra",566,FALSE
"Azhar_Qayyum_Nehra","Azhar Qayyum Nehra",566,FALSE
"Babar_Nawaz_Khan","Babar Nawaz Khan",566,FALSE
"Bashir_Ahmed","Bashir Ahmed",566,FALSE
"Baz_Gul_Afridi","Baz Gul Afridi",566,FALSE
"Begum_Tehmina_Doultana","Begum Tehmina Doultana",566,FALSE
"Bilal_Azhar_Kayani","Bilal Azhar Kayani",566,FALSE
"Bilal_Yaseen","Bilal Yaseen",566,FALSE
"Capt_r_Muhammad_Safdar","Capt r Muhammad Safdar",566,FALSE
"Ch__Abid_Raza","Ch. Abid Raza",566,FALSE
"Ch__Ashfaq_Ahmed_Mattu","Ch. Ashfaq Ahmed Mattu",566,FALSE
"Ch__Mehmood_Bashir_Virk","Ch. Mehmood Bashir Virk",566,FALSE
"Ch__Mubashir_Hussain","Ch. Mubashir Hussain",566,FALSE
"Ch__Muhammad_Jafar_Iqbal","Ch. Muhammad Jafar Iqbal",566,FALSE
"Ch__Muhammad_Riaz","Ch. Muhammad Riaz",566,FALSE
"Ch__Nisar_Ali_Khan","Ch. Nisar Ali Khan",566,FALSE
"Ch__Safdar-Ur-Rehman","Ch. Safdar-Ur-Rehman",566,FALSE
"Ch__Saud_Majeed","Ch. Saud Majeed",566,FALSE
"Ch_Armaghan_Subhani","Ch Armaghan Subhani",566,FALSE
"Ch_Asad_Ur_Rehman","Ch Asad Ur Rehman",566,FALSE
"Ch_bilal_Ahmed_Virk","Ch.bilal Ahmed Virk",566,FALSE
"Ch_Jaffar_Iqbal","Ch Jaffar Iqbal",566,FALSE
"Ch_muhammad_Ali_Gujar__Advocate","Ch.muhammad Ali Gujar, Advocate",566,FALSE
"Ch_Muhammad_Ashraf","Ch Muhammad Ashraf",566,FALSE
"Ch_muhammad_Munir_Azhar","Ch.muhammad Munir Azhar",566,FALSE
"Ch_Nadeem_Abbas_Rebera","Ch Nadeem Abbas Rebera",566,FALSE
"Ch_Nisar_Ali_Khan","Ch Nisar Ali Khan",566,FALSE
"Chaudhary_Abid_Raza","Chaudhary Abid Raza",566,FALSE
"Chaudhary_Asad-Ur-Rehman","Chaudhary Asad-Ur-Rehman",566,FALSE
"Chaudhary_Asad_Ur_Rehman","Chaudhary Asad Ur Rehman",566,FALSE
"Chaudhary_Farrukh_Altaf","Chaudhary Farrukh Altaf",566,FALSE
"Chaudhary_Iftikhar_Nazir","Chaudhary Iftikhar Nazir",566,FALSE
"Chaudhary_Khalid_Javed","Chaudhary Khalid Javed",566,FALSE
"Chaudhary_Mahmood_Bashir_Virk","Chaudhary Mahmood Bashir Virk",566,FALSE
"Chaudhary_Muhammad_Ashraf","Chaudhary Muhammad Ashraf",566,FALSE
"Chaudhary_Muhammad_Ashraf_Gujjar","Chaudhary Muhammad Ashraf Gujjar",566,FALSE
"Chaudhary_Muhammad_Barjees_Tahir","Chaudhary Muhammad Barjees Tahir",566,FALSE
"Chaudhary_Muhammad_Iqbal","Chaudhary Muhammad Iqbal",566,FALSE
"Chaudhary_Muhammad_Shahbaz_Babar","Chaudhary Muhammad Shahbaz Babar",566,FALSE
"Chaudhary_Naseer_Ahmed_Sidhu","Chaudhary Naseer Ahmed Sidhu",566,FALSE
"Chaudhary_Nazeer_Ahmad","Chaudhary Nazeer Ahmad",566,FALSE
"Chaudhary_Nazir_Ahmad","Chaudhary Nazir Ahmad",566,FALSE
"Chaudhary_Nisar_Ali_Khan","Chaudhary Nisar Ali Khan",566,FALSE
"Chaudhry_Khadim_Hussain","Chaudhry Khadim Hussain",566,FALSE
"Chaudhry_Khalid_Javed_Warraich","Chaudhry Khalid Javed Warraich",566,FALSE
"Chaudhry_Mahmood_Bashir_Virk","Chaudhry Mahmood Bashir Virk",566,FALSE
"Chaudhry_Muhammad_Jamil_Johar_Advocate","Chaudhry Muhammad Jamil Johar Advocate",566,FALSE
"Chaudhry_Muhammad_Munir_Azhar","Chaudhry Muhammad Munir Azhar",566,FALSE
"Chaudhry_Naseer_Ahmed_Bhutta","Chaudhry Naseer Ahmed Bhutta",566,FALSE
"Chaudry_Armaghan_Subhani","Chaudry Armaghan Subhani",566,FALSE
"Choudhary_Iftikhar_Nazir","Choudhary Iftikhar Nazir",566,FALSE
"Choudhary_Muhammad_Barjees_Tahir","Choudhary Muhammad Barjees Tahir",566,FALSE
"Choudhry_Muhammad_Shahbaz_Babar","Choudhry Muhammad Shahbaz Babar",566,FALSE
"Choudhry_Muhammad_Tarique","Choudhry Muhammad Tarique",566,FALSE
"Chudhary_Bilal_Ahmed_Virk","Chudhary Bilal Ahmed Virk",566,FALSE
"Chudhary_Hamid_Hameed","Chudhary Hamid Hameed",566,FALSE
"Col_r__Mian_Muhammad_Akram_Advocate","Col(r) Mian Muhammad Akram Advocate",566,FALSE
"Daniyal_Ahmed","Daniyal Ahmed",566,FALSE
"Danyal_Choudhary","Danyal Choudhary",566,FALSE
"Dewan_Ashiq_Hussain_Bukhari","Dewan Ashiq Hussain Bukhari",566,FALSE
"Dewan_Syed_Jaffar_Hussain","Dewan Syed Jaffar Hussain",566,FALSE
"Dilawar_Khan","Dilawar Khan",566,FALSE
"Doctor_Hafeez_Ur_Rehman_Khan_Drishak","Doctor Hafeez Ur Rehman Khan Drishak",566,FALSE
"Doctor_Liaquat_Ali_Khan","Doctor Liaquat Ali Khan",566,FALSE
"Dr__Abu-Ul-Hassan_Ansari","Dr. Abu-Ul-Hassan Ansari",566,FALSE
"Dr__Azeem-Ud-Din_Zahid_Lakhvi","Dr. Azeem-Ud-Din Zahid Lakhvi",566,FALSE
"Dr__Imtiaz_Ahmed","Dr: Imtiaz Ahmed",566,FALSE
"Dr__Mian_Akhtar_Ali_Lalika","Dr. Mian Akhtar Ali Lalika",566,FALSE
"Dr__Muhammad_Afzal_Khan_Dhandla","Dr. Muhammad Afzal Khan Dhandla",566,FALSE
"Dr__Syed_Ali_Hyder_Shah","Dr. Syed Ali Hyder Shah",566,FALSE
"Dr__Tariq_Fazal_Chudhary","Dr. Tariq Fazal Chudhary",566,FALSE
"Dr__Zulfiqar_Ali_Bhatti","Dr. Zulfiqar Ali Bhatti",566,FALSE
"Dr_hafiz_Shabbir_Ahmed","Dr.hafiz Shabbir Ahmed",566,FALSE
"Dr_Rahila_Gul_Magsi","Dr Rahila Gul Magsi",566,FALSE
"Dr_syed_Khawar_Ali_Shah","Dr.syed Khawar Ali Shah",566,FALSE
"Dr_tariq_Fazal_Chaudhry","Dr.tariq Fazal Chaudhry",566,FALSE
"Ehsan-Ul-Haq_Idrees_Advocate","Ehsan-Ul-Haq Idrees Advocate",566,FALSE
"Ehsan_Ul_Haq_Bajwa","Ehsan Ul Haq Bajwa",566,FALSE
"Engineer_Abdul_Munim_Khan","Engineer Abdul Munim Khan",566,FALSE
"Engineer_Iqbal_Zafar_Jhagra","Engineer Iqbal Zafar Jhagra",566,FALSE
"Engineer_Khuram_Dastgir_Khan","Engineer Khuram Dastgir Khan",566,FALSE
"Engr_Khurram_Dastgir_Khan","Engr Khurram Dastgir Khan",566,FALSE
"Faheem_Advocate","Faheem Advocate",566,FALSE
"Faiz_Muhammad_Khan","Faiz Muhammad Khan",566,FALSE
"Farah_Awan_Advocate","Farah Awan Advocate",566,FALSE
"Farah_Khan","Farah Khan",566,FALSE
"Farhat_Ullah_Khan","Farhat Ullah Khan",566,FALSE
"Farid_Khan_Yousafzai","Farid Khan Yousafzai",566,FALSE
"Farkhanda_Amjad_Waraich","Farkhanda Amjad Waraich",566,FALSE
"Fida_Muhammad","Fida Muhammad",568,TRUE
"Furqan_Ali","Furqan Ali",566,FALSE
"Ghalib_Khan","Ghalib Khan",566,FALSE
"Ghani_Ur_Rehman","Ghani Ur Rehman",566,FALSE
"Ghulam_Hyder_Phulpoto","Ghulam Hyder Phulpoto",566,FALSE
"Ghulam_Muhammad_Lali","Ghulam Muhammad Lali",566,FALSE
"Ghulam_Rasool_Sahi","Ghulam Rasool Sahi",566,FALSE
"Ghulam_Shoaib","Ghulam Shoaib",566,FALSE
"Hafeez_Ur_Rehman_Khan_Drishak","Hafeez Ur Rehman Khan Drishak",566,FALSE
"Hafiz_Abdul_Kareem","Hafiz Abdul Kareem",566,FALSE
"Hafiz_Abdul_Karim","Hafiz Abdul Karim",566,FALSE
"Hafiz_Masroor_Lateef","Hafiz Masroor Lateef",566,FALSE
"Haji_Arz_Muhammad_Barech","Haji Arz Muhammad Barech",566,FALSE
"Haji_Jamal_Shah_Kakar","Haji Jamal Shah Kakar",566,FALSE
"Haji_Javed_Iqbal_Jat","Haji Javed Iqbal Jat",566,FALSE
"Haji_Muhammad_Akram_Ansari","Haji Muhammad Akram Ansari",566,FALSE
"Haji_Muzaffar_Ali_Shajra","Haji Muzaffar Ali Shajra",566,FALSE
"Haji_Waris_Khan_Achakzai","Haji Waris Khan Achakzai",566,FALSE
"Haji_Zar_Khan_Safi","Haji Zar Khan Safi",566,FALSE
"Hameer_Imdad_Unar","Hameer Imdad Unar",566,FALSE
"Hammad_Nawaz_Khan","Hammad Nawaz Khan",566,FALSE
"Hamza","Hamza",707,TRUE
"Hamza_Shahbaz_Sharif","Hamza Shahbaz Sharif",566,FALSE
"Hizbullah_Gandapur","Hizbullah Gandapur",566,FALSE
"Humair_Hayat_Khan_Rokhari","Humair Hayat Khan Rokhari",566,FALSE
"Husnain_Rashid","Husnain Rashid",566,FALSE
"Ibadullah","Ibadullah",566,FALSE
"Iftikhar_Uddin","Iftikhar Uddin",566,FALSE
"Ihasn_Kareem_Qureshi","Ihasn Kareem Qureshi",566,FALSE
"Ijaz_Ahmed_Chaudhary","Ijaz Ahmed Chaudhary",566,FALSE
"Illah_Bukhsh_Soomro","Illah Bukhsh Soomro",566,FALSE
"Illahi_Bux_Soomro","Illahi Bux Soomro",566,FALSE
"Imtiaz_Ahmad_Gondal","Imtiaz Ahmad Gondal",566,FALSE
"Inamullah_Khan_Niazi","Inamullah Khan Niazi",566,FALSE
"Iqbal_Zaffar_Jhagra","Iqbal Zaffar Jhagra",566,FALSE
"Irfan_Aziz_Kurd","Irfan Aziz Kurd",566,FALSE
"Ishtiaq_Ahmed_Advocate","Ishtiaq Ahmed Advocate",566,FALSE
"Jalal_Khan_Khattak","Jalal Khan Khattak",1269,TRUE
"Jam_Kamal_Khan","Jam Kamal Khan",566,FALSE
"Jamil_Ahmad_Khan","Jamil Ahmad Khan",566,FALSE
"Javaid_Ibrahim_Paracha","Javaid Ibrahim Paracha",566,FALSE
"Javed_Akhter","Javed Akhter",566,FALSE
"Jehanzeb_Khan","Jehanzeb Khan",566,FALSE
"Justice_r__Iftikhar_Ahmad_Cheema","Justice(r) Iftikhar Ahmad Cheema",566,FALSE
"Justice_r_Iftikhar_Ahmad_Cheema","Justice r Iftikhar Ahmad Cheema",566,FALSE
"Kaleem_Akbar_Durrani","Kaleem Akbar Durrani",566,FALSE
"Kalim_Akbar","Kalim Akbar",566,FALSE
"Khalid_Aziz","Khalid Aziz",566,FALSE
"Khawaja_Ahmad_Hassan","Khawaja Ahmad Hassan",566,FALSE
"Khawaja_Muhammad_Asif","Khawaja Muhammad Asif",566,FALSE
"Khawaja_Muhammad_Asif_","Khawaja Muhammad Asif.",566,FALSE
"Khawaja_Saad_Rafique","Khawaja Saad Rafique",566,FALSE
"Khudai_Noor","Khudai Noor",566,FALSE
"Khurram_Dastagir_Khan","Khurram Dastagir Khan",566,FALSE
"Liaqat_Ahmed_Khan","Liaqat Ahmed Khan",566,FALSE
"Liaquat_Ali_Jamali","Liaquat Ali Jamali",566,FALSE
"Lt_Gen_r__Salah-Ud-Din_Trimzi","Lt Gen(r) Salah-Ud-Din Trimzi",566,FALSE
"Lt_gen_r_Abdul_Qadir_Baloch","Lt.gen r Abdul Qadir Baloch",566,FALSE
"m_Aslam_Buledi","m Aslam Buledi",566,FALSE
"m_Junaid_Anwar_Chaudhary","m Junaid Anwar Chaudhary",566,FALSE
"Mailk_Sohail_Khan","Mailk Sohail Khan",566,FALSE
"Major_r_Amir_Aziz_Kurd","Major r Amir Aziz Kurd",566,FALSE
"Major_Rtd_Tahir_Iqbal","Major Rtd Tahir Iqbal",566,FALSE
"Makdum_Syed_Ahmad_Alam_Anwer","Makdum Syed Ahmad Alam Anwer",566,FALSE
"Makhadom_Jamil_Ahmed_Hussain_Bukhari","Makhadom Jamil Ahmed Hussain Bukhari",566,FALSE
"Makhdoom_Faisal_Saleh_Hayat","Makhdoom Faisal Saleh Hayat",566,FALSE
"Makhdoom_Moeen_Uddin_Ali","Makhdoom Moeen Uddin Ali",566,FALSE
"Makhdoom_Moin_Ud_Din_Ali_Hashmi","Makhdoom Moin Ud Din Ali Hashmi",566,FALSE
"Makhdoom_Muhammad_Javed_Hashmi","Makhdoom Muhammad Javed Hashmi",566,FALSE
"Makhdoom_Syed_Ali_Hassan_Gillani","Makhdoom Syed Ali Hassan Gillani",566,FALSE
"Makhdoom_Syed_Sami_Ul_Hassan_Gilani","Makhdoom Syed Sami Ul Hassan Gilani",566,FALSE
"Makhdoomzada_s_b_a_Sultan","Makhdoomzada s b a Sultan",566,FALSE
"Malak_Muhammad_Zeb_Khan","Malak Muhammad Zeb Khan",566,FALSE
"Malak_Syed_Ahmad","Malak Syed Ahmad",566,FALSE
"Malik_Abdul_Ghaffar_Dogar","Malik Abdul Ghaffar Dogar",566,FALSE
"Malik_Abrar_Ahmad","Malik Abrar Ahmad",566,FALSE
"Malik_Akhtar_Hussain_Awan","Malik Akhtar Hussain Awan",566,FALSE
"Malik_Ghulam_Qasim_Hanjra","Malik Ghulam Qasim Hanjra",566,FALSE
"Malik_Ibrar_Ahmed","Malik Ibrar Ahmed",566,FALSE
"Malik_Ihtebar_Khan","Malik Ihtebar Khan",566,FALSE
"Malik_Iqbal_Mehdi_Khan","Malik Iqbal Mehdi Khan",566,FALSE
"Malik_Khalid_Naeem","Malik Khalid Naeem",566,FALSE
"Malik_Majid_Bucha","Malik Majid Bucha",566,FALSE
"Malik_Maula_Dad_Khan_Sherani_","Malik Maula Dad Khan Sherani.",566,FALSE
"Malik_Muhammad_Afzal_Khokhar","Malik Muhammad Afzal Khokhar",566,FALSE
"Malik_Muhammad_Asad_Khan","Malik Muhammad Asad Khan",566,FALSE
"Malik_Muhammad_Basit_Khar","Malik Muhammad Basit Khar",566,FALSE
"Malik_Muhammad_Iqbal_Chanar","Malik Muhammad Iqbal Chanar",566,FALSE
"Malik_Saif_Ul_Malook_Khokar","Malik Saif Ul Malook Khokar",566,FALSE
"Malik_Shakeel_Ahmed_Awan","Malik Shakeel Ahmed Awan",566,FALSE
