"Candidate_ID","PageRank"
"Choudhary_Zafar_Iqbal_Warriach",0.000254148879096994
"Choudhri_Umar_Hayat_Sandhu",0.000254148879096993
"Col_Rtd_Rao_Abid_Ali_Khan",0.000254148879096992
"Comrade_Zahoor_Ahmed_Khosa",0.000254148879096991
"Dewan_Syed_Muhammad_Haider_Abbas_Bukhari",0.00025414887909699
"Doctor_Mian_Akhtar_Ali_Laleka",0.000254148879096989
"Doctor_Muhammad_Rashid_Malik",0.000254148879096989
"Doctor_Sultan_Zeb_Khan",0.000254148879096988
"Dr__Abdul_Wahid_Soomro",0.000254148879096986
"Dr__Arbab_Alamgir_Khan",0.000254148879096985
"Dr__Ayatullah_Durrani",0.000254148879096984
"Dr__Azra_Fazal_Pecheho",0.000254148879096983
"Dr__Fardos_Ashiq_Awan_",0.000254148879096982
"Dr__Mirza_Ikhtiar_Baig",0.000254148879096981
"Dr__Muhammad_Haider_Baloch",0.00025414887909698
"Dr__Muhammad_Riaz",0.000254148879096979
"Dr__Muhammad_Shakir_Alam",0.000254148879096978
"Dr__Syed_Israr_Hussain",0.000254148879096977
"Dr__Zafar_Chaudhary",0.000254148879096977
"Dr_afsar_Ul_Mulk_Khan",0.000254148879096976
"Dr_Azra_Fazal_Pechuho",0.000254148879096975
"Dr_fahmida_Mirza",0.000254148879096974
"Dr_Farooq_Afzal",0.000254148879096973
"Dr_Fehmida_Mirza",0.000254148879096972
"Dr_Firdous_Ashiq_Awan",0.000254148879096971
"Dr_Mazhar_Iqbal_Choudhary",0.00025414887909697
"Dr_Saeed_Ahmad_Buzdar",0.000254148879096969
"Dr_zaheer-Ul-Hassan_Rizvi",0.000254148879096968
"Dr_zulfiqar_Ali_Bhatti",0.000254148879096967
"Ejaz_Ahmed_Samma",0.000254148879096966
"Ejaz_Ali_Khan_Shahani",0.000254148879096965
"Engineer_Hamid_Iqbal_Khan",0.000254148879096964
"Engineer_Muhammad_Tariq_Khattak",0.000254148879096964
"Engr_dawar_Khan_Kundi",0.000254148879096963
"Faisal_Karim_Kundi",0.000254148879096962
