"Candidate_ID","Eigenvector"
"Gulzar_Ahmed_Chaudhary",0.946057125251969
"Hafeez-Ullah_Ishaq",0.946057125251969
"Hafiz_Hussain_Ahmed_Madni",0.946057125251969
"Haider_Ali_Khan_Kharal",0.946057125251969
"Hajan_Allah_Rakhi",0.946057125251969
"Haji_Muhammad_Ishaq",0.946057125251969
"Haji_Nafees_Ahmed_Usmani_Advocate",0.946057125251969
"Hamid_Ali_Bhatti",0.946057125251969
"Hamid_Saeed_Kazmi",0.946057125251969
"Haris_Meeran",0.946057125251969
"Hazrat_Wali",0.946057125251969
"Ibne_Saeed_Ch_",0.946057125251969
"Iftikhar_Shahid",0.946057125251969
"Ihsan_Ur_Rahman_Mazari",0.946057125251969
"Imtiaz_Safdar_Waraich",0.946057125251969
"Imtiaz_Safdar_Warraich",0.946057125251969
"Iqbal_Ahmad_Khan",0.946057125251969
"Irfan_Ali_Leghari",0.946057125251969
"Irfan_Qureshi",0.946057125251969
"Israr_Ahmed_Khan",0.946057125251969
"Jamshed_Ahmad_Khan_Dasti",0.946057125251969
"Javaid_Saeed_Kazmi",0.946057125251969
"Javed_Iqbal_Warraich",0.946057125251969
"Javeed_Iqbal_Waraich",0.946057125251969
"Jawad_Hussain",0.946057125251969
"Khair_Muhammad_Khan_Tareen",0.946057125251969
"Khalilu_Rehman",0.946057125251969
"Khanim_Ullah",0.946057125251969
"Khanzada_Khan",0.946057125251969
"Khawaja_Atta_Ullah_Khan_Tonsa_Sharif",0.946057125251969
"Khawaja_Kaleem-Ud-Din_Koreja_",0.946057125251969
"Khawaja_Muhammad_Saleh",0.946057125251969
"Khawaja_Sheeraz_Mehmood",0.946057125251969
"Khawja_Mudassir_Mehmood",0.946057125251969
"Lal_Muhammad_Khan",0.946057125251969
"Lt_col__r__Sultan_Sikandar_Ghumman_",0.946057125251969
"m_Bilal_Khan_Sherpao",0.946057125251969
"m_Israr_Tareen",0.946057125251969
"Mahar_Khliq_Yar_Khan_Lak",0.946057125251969
"Mahesh_Kumar_Malhani",0.946057125251969
"Mahmood_Akhtar_Ghuman",0.946057125251969
"Mahr_Irshad_Ahmed_Siyal",0.946057125251969
"Maj_Retd_Liaqat_Ali_Shah_Gailani",0.946057125251969
"Makhddom_Syed_Murtaza_Mehmood",0.946057125251969
"Makhdoom_Amad-Ud-Din",0.946057125251969
"Makhdoom_Muhammad_Ameen_Fahim",0.946057125251969
"Makhdoom_Syed_Ali_Hassan_Gilani",0.946057125251969
"Makhdum_Syed_Mustafa_Mahmud",0.946057125251969
"Malak_Syed_Noor_Akbar",0.946057125251969
"Malik_Aamer_Fida_Paracha",0.946057125251969
"Malik_Amjad_Aziz_Khan",0.946057125251969
"Malik_Asad_Sikandar",0.946057125251969
